neighbourhood,date,count,month
North End,2013-04-24,1,April
North End,2013-04-25,2,April
North End,2013-04-26,2,April
North End,2013-04-28,2,April
North End,2013-04-29,3,April
North End,2013-05-01,1,May
North End,2013-05-02,4,May
North End,2013-05-03,4,May
North End,2013-05-05,3,May
North End,2013-05-06,4,May
North End,2013-05-07,3,May
North End,2013-05-08,2,May
North End,2013-05-09,7,May
North End,2013-05-10,1,May
North End,2013-05-12,3,May
North End,2013-05-13,3,May
North End,2013-05-14,4,May
North End,2013-05-15,3,May
North End,2013-05-17,3,May
North End,2013-05-18,3,May
North End,2013-05-19,1,May
North End,2013-05-21,2,May
North End,2013-05-22,2,May
North End,2013-05-23,1,May
North End,2013-05-25,1,May
North End,2013-05-27,3,May
North End,2013-05-28,2,May
North End,2013-05-29,2,May
North End,2013-05-30,4,May
North End,2013-05-31,2,May
North End,2013-06-01,1,June
North End,2013-06-02,2,June
North End,2013-06-03,3,June
North End,2013-06-04,3,June
North End,2013-06-05,2,June
North End,2013-06-06,5,June
North End,2013-06-07,1,June
North End,2013-06-08,4,June
North End,2013-06-09,2,June
North End,2013-06-10,1,June
North End,2013-06-11,3,June
North End,2013-06-12,2,June
North End,2013-06-13,3,June
North End,2013-06-14,1,June
North End,2013-06-15,9,June
North End,2013-06-16,3,June
North End,2013-06-17,4,June
North End,2013-06-18,4,June
North End,2013-06-19,4,June
North End,2013-06-20,1,June
North End,2013-06-21,1,June
North End,2013-06-22,2,June
North End,2013-06-23,2,June
North End,2013-06-24,1,June
North End,2013-06-25,3,June
North End,2013-06-26,1,June
North End,2013-06-28,1,June
North End,2013-06-29,4,June
North End,2013-06-30,2,June
North End,2013-07-01,5,July
North End,2013-07-02,2,July
North End,2013-07-03,5,July
North End,2013-07-04,2,July
North End,2013-07-05,6,July
North End,2013-07-06,5,July
North End,2013-07-07,2,July
North End,2013-07-08,2,July
North End,2013-07-09,3,July
North End,2013-07-10,3,July
North End,2013-07-11,1,July
North End,2013-07-12,2,July
North End,2013-07-13,2,July
North End,2013-07-14,2,July
North End,2013-07-15,5,July
North End,2013-07-16,3,July
North End,2013-07-17,3,July
North End,2013-07-18,2,July
North End,2013-07-19,1,July
North End,2013-07-20,3,July
North End,2013-07-21,1,July
North End,2013-07-22,5,July
North End,2013-07-23,1,July
North End,2013-07-24,2,July
North End,2013-07-25,4,July
North End,2013-07-26,6,July
North End,2013-07-27,1,July
North End,2013-07-28,1,July
North End,2013-07-29,2,July
North End,2013-07-30,3,July
North End,2013-07-31,5,July
North End,2013-08-01,1,August
North End,2013-08-02,1,August
North End,2013-08-03,3,August
North End,2013-08-04,6,August
North End,2013-08-05,7,August
North End,2013-08-06,10,August
North End,2013-08-07,3,August
North End,2013-08-08,6,August
North End,2013-08-09,5,August
North End,2013-08-10,2,August
North End,2013-08-11,4,August
North End,2013-08-12,2,August
North End,2013-08-13,6,August
North End,2013-08-14,1,August
North End,2013-08-15,1,August
North End,2013-08-16,1,August
North End,2013-08-17,3,August
North End,2013-08-18,1,August
North End,2013-08-19,2,August
North End,2013-08-20,2,August
North End,2013-08-21,2,August
North End,2013-08-22,6,August
North End,2013-08-23,5,August
North End,2013-08-24,2,August
North End,2013-08-25,2,August
North End,2013-08-26,3,August
North End,2013-08-27,3,August
North End,2013-08-29,2,August
North End,2013-08-31,1,August
North End,2013-09-01,6,September
North End,2013-09-02,4,September
North End,2013-09-03,1,September
North End,2013-09-04,3,September
North End,2013-09-05,6,September
North End,2013-09-06,2,September
North End,2013-09-07,6,September
North End,2013-09-08,1,September
North End,2013-09-09,3,September
North End,2013-09-10,6,September
North End,2013-09-11,6,September
North End,2013-09-12,7,September
North End,2013-09-13,6,September
North End,2013-09-14,3,September
North End,2013-09-15,6,September
North End,2013-09-16,8,September
North End,2013-09-17,9,September
North End,2013-09-18,7,September
North End,2013-09-19,1,September
North End,2013-09-20,2,September
North End,2013-09-21,2,September
North End,2013-09-22,5,September
North End,2013-09-23,2,September
North End,2013-09-24,1,September
North End,2013-09-25,3,September
North End,2013-09-26,4,September
North End,2013-09-27,4,September
North End,2013-09-28,5,September
North End,2013-09-29,2,September
North End,2013-09-30,2,September
North End,2013-10-02,1,October
North End,2013-10-03,2,October
North End,2013-10-04,2,October
North End,2013-10-05,5,October
North End,2013-10-06,4,October
North End,2013-10-07,2,October
North End,2013-10-08,3,October
North End,2013-10-09,1,October
North End,2013-10-10,4,October
North End,2013-10-11,1,October
North End,2013-10-12,1,October
North End,2013-10-13,2,October
North End,2013-10-14,6,October
North End,2013-10-15,2,October
North End,2013-10-16,5,October
North End,2013-10-18,3,October
North End,2013-10-19,2,October
North End,2013-10-21,6,October
North End,2013-10-22,7,October
North End,2013-10-23,5,October
North End,2013-10-24,2,October
North End,2013-10-25,5,October
North End,2013-10-26,3,October
North End,2013-10-27,2,October
North End,2013-10-28,1,October
North End,2013-10-29,1,October
North End,2013-10-30,4,October
North End,2013-10-31,3,October
North End,2013-11-01,1,November
North End,2013-11-02,3,November
North End,2013-11-03,3,November
North End,2013-11-04,4,November
North End,2013-11-05,1,November
North End,2013-11-06,1,November
North End,2013-11-07,3,November
North End,2013-11-08,5,November
North End,2013-11-09,7,November
North End,2013-11-10,1,November
North End,2013-11-11,9,November
North End,2013-11-12,3,November
North End,2013-11-13,6,November
North End,2013-11-15,8,November
North End,2013-11-16,4,November
North End,2013-11-17,5,November
North End,2013-11-18,4,November
North End,2013-11-19,3,November
North End,2013-11-20,8,November
North End,2013-11-21,4,November
North End,2013-11-22,1,November
North End,2013-11-23,4,November
North End,2013-11-24,2,November
North End,2013-11-25,4,November
North End,2013-11-26,5,November
North End,2013-11-27,4,November
North End,2013-11-28,4,November
North End,2013-11-29,2,November
North End,2013-11-30,7,November
North End,2013-12-01,4,December
North End,2013-12-02,9,December
North End,2013-12-04,2,December
North End,2013-12-05,1,December
North End,2013-12-06,3,December
North End,2013-12-07,1,December
North End,2013-12-08,7,December
North End,2013-12-09,6,December
North End,2013-12-10,3,December
North End,2013-12-11,7,December
North End,2013-12-12,3,December
North End,2013-12-13,2,December
North End,2013-12-14,2,December
North End,2013-12-15,2,December
North End,2013-12-16,2,December
North End,2013-12-17,4,December
North End,2013-12-18,1,December
North End,2013-12-19,7,December
North End,2013-12-20,6,December
North End,2013-12-21,2,December
North End,2013-12-22,3,December
North End,2013-12-23,3,December
North End,2013-12-24,9,December
North End,2013-12-25,4,December
North End,2013-12-27,3,December
North End,2013-12-28,5,December
North End,2013-12-29,1,December
North End,2013-12-30,6,December
North End,2013-12-31,2,December
North End,2014-01-01,6,January
North End,2014-01-02,4,January
North End,2014-01-04,1,January
North End,2014-01-06,3,January
North End,2014-01-07,3,January
North End,2014-01-08,3,January
North End,2014-01-09,4,January
North End,2014-01-10,3,January
North End,2014-01-11,2,January
North End,2014-01-12,4,January
North End,2014-01-13,2,January
North End,2014-01-14,4,January
North End,2014-01-15,3,January
North End,2014-01-16,1,January
North End,2014-01-18,9,January
North End,2014-01-19,2,January
North End,2014-01-20,2,January
North End,2014-01-21,3,January
North End,2014-01-22,2,January
North End,2014-01-23,3,January
North End,2014-01-24,2,January
North End,2014-01-25,5,January
North End,2014-01-26,6,January
North End,2014-01-27,4,January
North End,2014-01-28,4,January
North End,2014-01-29,7,January
North End,2014-01-30,7,January
North End,2014-01-31,4,January
North End,2014-02-01,3,February
North End,2014-02-02,2,February
North End,2014-02-03,4,February
North End,2014-02-04,6,February
North End,2014-02-05,4,February
North End,2014-02-06,3,February
North End,2014-02-07,1,February
North End,2014-02-08,4,February
North End,2014-02-09,2,February
North End,2014-02-10,2,February
North End,2014-02-11,4,February
North End,2014-02-12,2,February
North End,2014-02-13,6,February
North End,2014-02-14,2,February
North End,2014-02-15,4,February
North End,2014-02-16,2,February
North End,2014-02-18,2,February
North End,2014-02-19,4,February
North End,2014-02-20,2,February
North End,2014-02-21,2,February
North End,2014-02-22,2,February
North End,2014-02-23,2,February
North End,2014-02-24,1,February
North End,2014-02-25,4,February
North End,2014-02-26,2,February
North End,2014-02-27,2,February
North End,2014-02-28,4,February
North End,2014-03-01,5,March
North End,2014-03-02,2,March
North End,2014-03-03,3,March
North End,2014-03-04,2,March
North End,2014-03-05,2,March
North End,2014-03-06,1,March
North End,2014-03-07,5,March
North End,2014-03-08,3,March
North End,2014-03-09,2,March
North End,2014-03-10,3,March
North End,2014-03-11,2,March
North End,2014-03-12,2,March
North End,2014-03-13,2,March
North End,2014-03-14,7,March
North End,2014-03-15,4,March
North End,2014-03-16,1,March
North End,2014-03-17,5,March
North End,2014-03-18,6,March
North End,2014-03-19,7,March
North End,2014-03-20,5,March
North End,2014-03-21,3,March
North End,2014-03-23,3,March
North End,2014-03-24,3,March
North End,2014-03-25,2,March
North End,2014-03-26,2,March
North End,2014-03-27,4,March
North End,2014-03-28,2,March
North End,2014-03-29,1,March
North End,2014-03-30,4,March
North End,2014-03-31,2,March
North End,2014-04-01,2,April
North End,2014-04-02,1,April
North End,2014-04-03,7,April
North End,2014-04-04,5,April
North End,2014-04-06,3,April
North End,2014-04-07,5,April
North End,2014-04-08,4,April
North End,2014-04-09,8,April
North End,2014-04-11,8,April
North End,2014-04-12,1,April
North End,2014-04-13,3,April
North End,2014-04-14,5,April
North End,2014-04-15,4,April
North End,2014-04-16,2,April
North End,2014-04-17,4,April
North End,2014-04-18,2,April
North End,2014-04-19,2,April
North End,2014-04-20,1,April
North End,2014-04-21,4,April
North End,2014-04-22,4,April
North End,2014-04-23,3,April
North End,2014-04-24,2,April
North End,2014-04-25,2,April
North End,2014-04-26,3,April
North End,2014-04-27,2,April
North End,2014-04-28,5,April
North End,2014-04-29,2,April
North End,2014-05-01,3,May
North End,2014-05-02,3,May
North End,2014-05-03,3,May
North End,2014-05-04,8,May
North End,2014-05-05,4,May
North End,2014-05-06,4,May
North End,2014-05-07,4,May
North End,2014-05-08,4,May
North End,2014-05-09,6,May
North End,2014-05-10,1,May
North End,2014-05-11,2,May
North End,2014-05-12,6,May
North End,2014-05-13,10,May
North End,2014-05-14,7,May
North End,2014-05-15,5,May
North End,2014-05-16,3,May
North End,2014-05-17,3,May
North End,2014-05-18,2,May
North End,2014-05-19,5,May
North End,2014-05-20,5,May
North End,2014-05-22,2,May
North End,2014-05-23,4,May
North End,2014-05-24,2,May
North End,2014-05-25,3,May
North End,2014-05-26,4,May
North End,2014-05-27,2,May
North End,2014-05-28,6,May
North End,2014-05-29,3,May
North End,2014-05-30,3,May
North End,2014-05-31,3,May
North End,2014-06-01,4,June
North End,2014-06-02,7,June
North End,2014-06-03,2,June
North End,2014-06-04,2,June
North End,2014-06-05,4,June
North End,2014-06-06,5,June
North End,2014-06-07,2,June
North End,2014-06-08,2,June
North End,2014-06-09,2,June
North End,2014-06-10,1,June
North End,2014-06-11,1,June
North End,2014-06-12,2,June
North End,2014-06-13,2,June
North End,2014-06-14,4,June
North End,2014-06-15,2,June
North End,2014-06-16,2,June
North End,2014-06-17,5,June
North End,2014-06-18,3,June
North End,2014-06-19,2,June
North End,2014-06-20,1,June
North End,2014-06-21,5,June
North End,2014-06-22,4,June
North End,2014-06-23,6,June
North End,2014-06-24,2,June
North End,2014-06-25,2,June
North End,2014-06-26,5,June
North End,2014-06-27,4,June
North End,2014-06-28,3,June
North End,2014-06-29,4,June
North End,2014-06-30,4,June
North End,2014-07-01,2,July
North End,2014-07-02,8,July
North End,2014-07-03,2,July
North End,2014-07-04,3,July
North End,2014-07-05,3,July
North End,2014-07-06,3,July
North End,2014-07-07,4,July
North End,2014-07-08,3,July
North End,2014-07-09,2,July
North End,2014-07-10,2,July
North End,2014-07-11,2,July
North End,2014-07-12,2,July
North End,2014-07-13,5,July
North End,2014-07-14,3,July
North End,2014-07-15,6,July
North End,2014-07-16,5,July
North End,2014-07-17,6,July
North End,2014-07-18,1,July
North End,2014-07-19,1,July
North End,2014-07-21,6,July
North End,2014-07-22,3,July
North End,2014-07-23,2,July
North End,2014-07-24,4,July
North End,2014-07-25,2,July
North End,2014-07-26,5,July
North End,2014-07-27,2,July
North End,2014-07-28,2,July
North End,2014-07-29,3,July
North End,2014-07-30,3,July
North End,2014-07-31,5,July
North End,2014-08-01,3,August
North End,2014-08-02,6,August
North End,2014-08-03,2,August
North End,2014-08-04,4,August
North End,2014-08-05,3,August
North End,2014-08-06,3,August
North End,2014-08-08,5,August
North End,2014-08-09,7,August
North End,2014-08-11,8,August
North End,2014-08-12,13,August
North End,2014-08-13,5,August
North End,2014-08-15,2,August
